%time,field.header.seq,field.header.stamp,field.header.frame_id,field.quality,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone_number,field.zone_letter
1697468198353361502,47,163802799999999,GPS1_Frame,5,42.33727264404297,-71.08705139160156,8.581999778747559,328067.75,4689334.0,19,T
1697468198414773690,48,163803799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,8.467000007629395,328067.78125,4689334.0,19,T
1697468198477127190,49,163804799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,8.355999946594238,328067.8125,4689334.0,19,T
1697468198539296860,50,163805799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,8.244999885559082,328067.84375,4689334.0,19,T
1697468198601655158,51,163806799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,8.145999908447266,328067.84375,4689334.0,19,T
1697468198663435753,52,163807799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,8.057000160217285,328067.875,4689334.0,19,T
1697468198726095594,53,163808799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.960000038146973,328067.90625,4689334.0,19,T
1697468198788920800,54,163809799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.9120001792907715,328067.875,4689334.0,19,T
1697468198856420156,55,163810799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.85699987411499,328067.84375,4689334.0,19,T
1697468198923517488,56,163811799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.801000118255615,328067.84375,4689334.0,19,T
1697468198990873221,57,163812799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.743000030517578,328067.8125,4689334.0,19,T
1697468199058741859,58,163813799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,7.676000118255615,328067.8125,4689334.0,19,T
1697468199126407167,59,163814799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,7.609000205993652,328067.8125,4689334.0,19,T
1697468199194213997,60,163815799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,7.551000118255615,328067.8125,4689334.0,19,T
1697468199260910697,61,163816799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,7.491000175476074,328067.78125,4689334.0,19,T
1697468199328623175,62,163817799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,7.427999973297119,328067.8125,4689334.0,19,T
1697468199391084177,63,163818799999999,GPS1_Frame,5,42.337276458740234,-71.08705139160156,7.38100004196167,328067.8125,4689334.0,19,T
1697468199458338244,64,163819799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.341000080108643,328067.8125,4689334.0,19,T
1697468199525484028,65,163820799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.296000003814697,328067.8125,4689334.0,19,T
1697468199593253673,66,163821799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.257999897003174,328067.84375,4689334.0,19,T
1697468199659937926,67,163822799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.216000080108643,328067.84375,4689334.0,19,T
1697468199727601326,68,163823799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.177999973297119,328067.875,4689334.0,19,T
1697468199795344038,69,163824799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.13700008392334,328067.90625,4689334.0,19,T
1697468199862671585,70,163825799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.10099983215332,328067.9375,4689334.0,19,T
1697468199930109301,71,163826799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.058000087738037,328067.96875,4689334.0,19,T
1697468199997494459,72,163827799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.0320000648498535,328067.96875,4689334.0,19,T
1697468200064787841,73,163828799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,7.011000156402588,328068.0,4689334.0,19,T
1697468200132165931,74,163829799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.979000091552734,328068.0625,4689334.0,19,T
1697468200199652966,75,163830799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.9710001945495605,328068.09375,4689334.0,19,T
1697468200266814571,76,163831799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.951000213623047,328068.125,4689334.0,19,T
1697468200334344383,77,163832799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.926000118255615,328068.15625,4689334.0,19,T
1697468200401631971,78,163833799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.8979997634887695,328068.1875,4689334.0,19,T
1697468200468622443,79,163834799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.883999824523926,328068.21875,4689334.0,19,T
1697468200535920693,80,163835799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.875,328068.25,4689334.0,19,T
1697468200603472776,81,163836799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.861000061035156,328068.28125,4689334.0,19,T
1697468200670671087,82,163837799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.8429999351501465,328068.3125,4689334.0,19,T
1697468200737923565,83,163838799999999,GPS1_Frame,5,42.337276458740234,-71.08704376220703,6.824999809265137,328068.34375,4689334.0,19,T
1697468200805403260,84,163839799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.678999900817871,328068.46875,4689334.0,19,T
1697468200872690693,85,163840799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.677999973297119,328068.46875,4689334.0,19,T
1697468200940141099,86,163841799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.677000045776367,328068.46875,4689334.0,19,T
1697468201007941760,87,163842799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.679999828338623,328068.46875,4689334.0,19,T
1697468201075087279,88,163843799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.677000045776367,328068.46875,4689334.0,19,T
1697468201142716513,89,163844799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.671000003814697,328068.46875,4689334.0,19,T
1697468201210827378,90,163845799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.671999931335449,328068.46875,4689334.0,19,T
1697468201277939185,91,163846799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.673999786376953,328068.46875,4689334.0,19,T
1697468201345660508,92,163847799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.670000076293945,328068.46875,4689334.0,19,T
1697468201416039839,93,163848799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.673999786376953,328068.46875,4689334.0,19,T
1697468201484038071,94,163849799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.675000190734863,328068.46875,4689334.0,19,T
1697468201557160805,95,163850799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.682000160217285,328068.46875,4689334.0,19,T
1697468201629578539,96,163851799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.684999942779541,328068.46875,4689334.0,19,T
1697468201701826413,97,163852799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.681000232696533,328068.46875,4689334.0,19,T
1697468201774934534,98,163853799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.618000030517578,328068.625,4689334.0,19,T
1697468201846764128,99,163854799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.5920000076293945,328068.625,4689334.0,19,T
1697468201920192233,100,163855799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.580999851226807,328068.625,4689334.0,19,T
1697468201992415108,101,163856799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.563000202178955,328068.625,4689334.0,19,T
1697468202065079062,102,163857799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.544000148773193,328068.625,4689334.0,19,T
1697468202137866113,103,163858799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.5269999504089355,328068.65625,4689334.0,19,T
1697468202210599380,104,163859799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.517000198364258,328068.65625,4689334.0,19,T
1697468202283018904,105,163900799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.499000072479248,328068.65625,4689334.0,19,T
1697468202356172031,106,163901799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.485000133514404,328068.65625,4689334.0,19,T
1697468202428395664,107,163902799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.4670000076293945,328068.6875,4689334.0,19,T
1697468202500616007,108,163903799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.449999809265137,328068.6875,4689334.0,19,T
1697468202572451790,109,163904799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.442999839782715,328068.6875,4689334.0,19,T
1697468202644577445,110,163905799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.439000129699707,328068.71875,4689334.0,19,T
1697468202717104071,111,163906799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.427999973297119,328068.71875,4689334.0,19,T
1697468202789728799,112,163907799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.413000106811523,328068.75,4689334.0,19,T
1697468202861995618,113,163908799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.408999919891357,328068.75,4689334.0,19,T
1697468202934790247,114,163909799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.394000053405762,328068.75,4689334.0,19,T
1697468203006939962,115,163910799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.386000156402588,328068.78125,4689334.0,19,T
1697468203079737408,116,163911799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.370999813079834,328068.78125,4689334.0,19,T
1697468203152505572,117,163912799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.36899995803833,328068.8125,4689334.0,19,T
1697468203225271112,118,163913799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.357999801635742,328068.84375,4689334.0,19,T
1697468203297798491,119,163914799999999,GPS1_Frame,4,42.337276458740234,-71.0870361328125,6.5929999351501465,328068.90625,4689334.0,19,T
1697468203369881124,120,163915799999999,GPS1_Frame,4,42.337276458740234,-71.0870361328125,6.5929999351501465,328068.90625,4689334.0,19,T
1697468203442851868,121,163916799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.354000091552734,328068.875,4689334.0,19,T
1697468203515312322,122,163917799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.359000205993652,328068.875,4689334.0,19,T
1697468203588246171,123,163918799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.360000133514404,328068.90625,4689334.0,19,T
1697468203660647188,124,163919799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.449999809265137,328068.875,4689334.0,19,T
1697468203728166956,125,163920799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.439000129699707,328068.875,4689334.0,19,T
1697468203795844022,126,163921799999999,GPS1_Frame,4,42.33727264404297,-71.0870361328125,6.439000129699707,328068.875,4689334.0,19,T
1697468203861843277,127,163922799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.308000087738037,328069.0,4689334.0,19,T
1697468203929867866,128,163923799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.2829999923706055,328069.0,4689334.0,19,T
1697468203991326668,129,163924799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.275000095367432,328069.03125,4689334.0,19,T
1697468204053549826,130,163925799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.263999938964844,328069.03125,4689334.0,19,T
1697468204115978975,131,163926799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.248000144958496,328069.03125,4689334.0,19,T
1697468204177888175,132,163927799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.2210001945495605,328069.03125,4689334.0,19,T
1697468204240276427,133,163928799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.191999912261963,328069.0625,4689334.0,19,T
1697468204302348671,134,163929799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.176000118255615,328069.0625,4689334.0,19,T
1697468204364899123,135,163930799999999,GPS1_Frame,5,42.33727264404297,-71.0870361328125,6.158999919891357,328069.0625,4689334.0,19,T
1697468204427328598,136,163931799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,6.136000156402588,328069.09375,4689334.0,19,T
1697468204489349104,137,163932799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,6.118000030517578,328069.09375,4689334.0,19,T
1697468204551975615,138,163933799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,6.0980000495910645,328069.09375,4689334.0,19,T
1697468204614447314,139,163934799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,6.081999778747559,328069.09375,4689334.0,19,T
1697468204676573840,140,163935799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.9070000648498535,328069.1875,4689334.0,19,T
1697468204738490073,141,163936799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.9120001792907715,328069.1875,4689334.0,19,T
1697468204800718535,142,163937799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.919000148773193,328069.1875,4689334.0,19,T
1697468204862226223,143,163938799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.910999774932861,328069.1875,4689334.0,19,T
1697468204924631295,144,163939799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.915999889373779,328069.1875,4689334.0,19,T
1697468204986481462,145,163940799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.910999774932861,328069.1875,4689334.0,19,T
1697468205048755250,146,163941799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.9120001792907715,328069.1875,4689334.0,19,T
1697468205110994855,147,163942799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.9029998779296875,328069.1875,4689334.0,19,T
1697468205172862288,148,163943799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.896999835968018,328069.1875,4689334.0,19,T
1697468205234968412,149,163944799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.913000106811523,328069.1875,4689334.0,19,T
1697468205297093502,150,163945799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.9079999923706055,328069.1875,4689334.0,19,T
1697468205359349232,151,163946799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.9120001792907715,328069.1875,4689334.0,19,T
1697468205421473221,152,163947799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.910999774932861,328069.15625,4689334.0,19,T
1697468205483434711,153,163948799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.920000076293945,328069.15625,4689334.0,19,T
1697468205545527454,154,163949799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.939000129699707,328069.15625,4689334.0,19,T
1697468205613730496,155,163950799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.935999870300293,328069.15625,4689334.0,19,T
1697468205679947848,156,163951799999999,GPS1_Frame,4,42.337276458740234,-71.08702850341797,5.889999866485596,328069.1875,4689334.0,19,T
1697468205742366491,157,163952799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.894999980926514,328069.0625,4689334.0,19,T
1697468205804760436,158,163953799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.888000011444092,328069.09375,4689334.0,19,T
1697468205866698948,159,163954799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.879000186920166,328069.09375,4689334.0,19,T
1697468205928878015,160,163955799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.874000072479248,328069.09375,4689334.0,19,T
1697468205996673562,161,163956799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.883999824523926,328069.09375,4689334.0,19,T
1697468206068621526,162,163957799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.88100004196167,328069.09375,4689334.0,19,T
1697468206141552285,163,163958799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.867000102996826,328069.125,4689334.0,19,T
1697468206208945310,164,163959799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.85099983215332,328069.125,4689334.0,19,T
1697468206276151258,165,164000799999999,GPS1_Frame,4,42.33727264404297,-71.08702850341797,5.748000144958496,328069.125,4689334.0,19,T
1697468206343672039,166,164001799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.859000205993652,328069.15625,4689334.0,19,T
1697468206416095528,167,164002799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.86299991607666,328069.15625,4689334.0,19,T
1697468206488363781,168,164003799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.870999813079834,328069.15625,4689334.0,19,T
1697468206561413503,169,164004799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.86899995803833,328069.15625,4689334.0,19,T
1697468206633951053,170,164005799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.879000186920166,328069.15625,4689334.0,19,T
1697468206706795316,171,164006799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.876999855041504,328069.15625,4689334.0,19,T
1697468206779128056,172,164007799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.883999824523926,328069.15625,4689334.0,19,T
1697468206852112586,173,164008799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.889999866485596,328069.15625,4689334.0,19,T
1697468206925049855,174,164009799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.879000186920166,328069.1875,4689334.0,19,T
1697468206997262581,175,164010799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.873000144958496,328069.1875,4689334.0,19,T
1697468207070359547,176,164011799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.869999885559082,328069.21875,4689334.0,19,T
1697468207143129618,177,164012799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.876999855041504,328069.21875,4689334.0,19,T
1697468207216150164,178,164013799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.880000114440918,328069.25,4689334.0,19,T
1697468207288758251,179,164014799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.873000144958496,328069.25,4689334.0,19,T
1697468207361848023,180,164015799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.868000030517578,328069.25,4689334.0,19,T
1697468207434291532,181,164016799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.866000175476074,328069.28125,4689334.0,19,T
1697468207506684958,182,164017799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.867000102996826,328069.28125,4689334.0,19,T
1697468207579503978,183,164018799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.857999801635742,328069.3125,4689334.0,19,T
1697468207652122978,184,164019799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.86299991607666,328069.3125,4689334.0,19,T
1697468207724055441,185,164020799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.854000091552734,328069.34375,4689334.0,19,T
1697468207796941130,186,164021799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.855000019073486,328069.34375,4689334.0,19,T
1697468207868856115,187,164022799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.857999801635742,328069.34375,4689334.0,19,T
1697468207941854741,188,164023799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.8460001945495605,328069.375,4689334.0,19,T
1697468208013902141,189,164024799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.836999893188477,328069.375,4689334.0,19,T
1697468208086517564,190,164025799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.823999881744385,328069.40625,4689334.0,19,T
1697468208158891065,191,164026799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.822999954223633,328069.40625,4689334.0,19,T
1697468208231433481,192,164027799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.813000202178955,328069.40625,4689334.0,19,T
1697468208304010345,193,164028799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.813000202178955,328069.40625,4689334.0,19,T
1697468208376999585,194,164029799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.808000087738037,328069.4375,4689334.0,19,T
1697468208449461929,195,164030799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.802000045776367,328069.4375,4689334.0,19,T
1697468208521911736,196,164031799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.801000118255615,328069.4375,4689334.0,19,T
1697468208594290764,197,164032799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.800000190734863,328069.4375,4689334.0,19,T
1697468208667141335,198,164033799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.796000003814697,328069.46875,4689334.0,19,T
1697468208740198342,199,164034799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.795000076293945,328069.46875,4689334.0,19,T
1697468208813013410,200,164035799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.789999961853027,328069.46875,4689334.0,19,T
1697468208885672655,201,164036799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.791999816894531,328069.46875,4689334.0,19,T
1697468208958688829,202,164037799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.790999889373779,328069.46875,4689334.0,19,T
