%time,field.header.seq,field.header.stamp,field.header.frame_id,field.quality,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone_number,field.zone_letter
1697470390772640328,87,163114799999999,GPS1_Frame,5,42.337371826171875,-71.0841064453125,8.87600040435791,328310.28125,4689338.5,19,T
1697470391375089017,88,163115799999999,GPS1_Frame,5,42.33736038208008,-71.08412170410156,8.855999946594238,328309.375,4689338.0,19,T
1697470391977074020,89,163116799999999,GPS1_Frame,5,42.33735275268555,-71.0841293334961,8.763999938964844,328308.21875,4689337.0,19,T
1697470392579575510,90,163117799999999,GPS1_Frame,5,42.33734893798828,-71.08414459228516,8.713000297546387,328307.09375,4689336.0,19,T
1697470393182082610,91,163118799999999,GPS1_Frame,5,42.33734130859375,-71.08415985107422,8.49899959564209,328305.9375,4689335.5,19,T
1697470393785015129,92,163119799999999,GPS1_Frame,5,42.33733367919922,-71.08417510986328,8.413999557495117,328304.8125,4689334.5,19,T
1697470394337459522,93,163120799999999,GPS1_Frame,1,42.33732223510742,-71.08418273925781,8.222000122070312,328303.75,4689333.5,19,T
1697470394940074535,94,163121799999999,GPS1_Frame,1,42.33731460571289,-71.08419799804688,8.057999610900879,328302.90625,4689332.5,19,T
1697470395541440561,95,163122799999999,GPS1_Frame,5,42.33730697631836,-71.0842056274414,8.098999977111816,328301.8125,4689332.0,19,T
1697470396143895348,96,163123799999999,GPS1_Frame,5,42.33729934692383,-71.08422088623047,8.539999961853027,328300.78125,4689331.0,19,T
1697470396745962934,97,163124799999999,GPS1_Frame,5,42.3372917175293,-71.08423614501953,8.553000450134277,328299.6875,4689330.5,19,T
1697470397348761025,98,163125799999999,GPS1_Frame,5,42.337284088134766,-71.08424377441406,8.777000427246094,328298.65625,4689329.5,19,T
1697470397949958407,99,163126799999999,GPS1_Frame,5,42.337276458740234,-71.08425903320312,8.763999938964844,328297.53125,4689328.5,19,T
1697470398553023978,100,163127799999999,GPS1_Frame,5,42.3372688293457,-71.08427429199219,8.767999649047852,328296.4375,4689327.5,19,T
1697470399155203108,101,163128799999999,GPS1_Frame,5,42.337257385253906,-71.08428192138672,8.661999702453613,328295.40625,4689326.5,19,T
1697470399757663692,102,163129799999999,GPS1_Frame,5,42.337249755859375,-71.08429718017578,8.680000305175781,328294.3125,4689326.0,19,T
1697470400360076236,103,163130799999999,GPS1_Frame,5,42.33724594116211,-71.08431243896484,8.630000114440918,328293.21875,4689325.0,19,T
1697470400962392966,104,163131799999999,GPS1_Frame,5,42.33723449707031,-71.08432006835938,8.940999984741211,328292.34375,4689324.0,19,T
1697470401564652329,105,163132799999999,GPS1_Frame,5,42.33722686767578,-71.08433532714844,9.071000099182129,328291.21875,4689323.5,19,T
1697470402168139529,106,163133799999999,GPS1_Frame,5,42.33722686767578,-71.0843505859375,9.121000289916992,328289.96875,4689323.0,19,T
1697470402870794149,107,163134799999999,GPS1_Frame,5,42.33723068237305,-71.08436584472656,8.656999588012695,328288.71875,4689323.5,19,T
1697470403573673741,108,163135799999999,GPS1_Frame,5,42.33723831176758,-71.0843734741211,8.788000106811523,328287.75,4689324.5,19,T
1697470404176214367,109,163136799999999,GPS1_Frame,5,42.337249755859375,-71.08438873291016,8.718000411987305,328286.96875,4689326.0,19,T
1697470404778819895,110,163137799999999,GPS1_Frame,5,42.33726119995117,-71.08439636230469,8.232000350952148,328286.28125,4689327.0,19,T
1697470405381710433,111,163138799999999,GPS1_Frame,5,42.3372688293457,-71.08441925048828,10.031000137329102,328284.3125,4689328.0,19,T
1697470405984229874,112,163139799999999,GPS1_Frame,5,42.3372802734375,-71.08442687988281,9.348999977111816,328283.84375,4689329.0,19,T
1697470406586517842,113,163140799999999,GPS1_Frame,5,42.3372917175293,-71.08442687988281,8.4399995803833,328283.46875,4689330.5,19,T
1697470407189304937,114,163141799999999,GPS1_Frame,5,42.33730697631836,-71.08442687988281,5.936999797821045,328283.65625,4689332.0,19,T
1697470407792097120,115,163142799999999,GPS1_Frame,1,42.337310791015625,-71.08445739746094,8.737000465393066,328281.5625,4689332.5,19,T
1697470408394645399,116,163143799999999,GPS1_Frame,1,42.337318420410156,-71.08447265625,9.824999809265137,328280.03125,4689333.5,19,T
1697470408997832696,117,163144799999999,GPS1_Frame,1,42.33732604980469,-71.0844955444336,11.35099983215332,328278.46875,4689334.5,19,T
1697470409600477208,118,163145799999999,GPS1_Frame,5,42.33734130859375,-71.08448028564453,8.295999526977539,328279.3125,4689336.0,19,T
1697470410203007850,119,163146799999999,GPS1_Frame,1,42.33734130859375,-71.08454132080078,16.35099983215332,328274.375,4689336.5,19,T
1697470410805914706,120,163147799999999,GPS1_Frame,5,42.33734130859375,-71.08458709716797,21.21500015258789,328270.875,4689336.5,19,T
1697470411408455729,121,163148799999999,GPS1_Frame,1,42.33736038208008,-71.08456420898438,16.68899917602539,328272.875,4689338.5,19,T
1697470412011320748,122,163149799999999,GPS1_Frame,5,42.33736038208008,-71.0845947265625,20.131000518798828,328270.3125,4689338.5,19,T
1697470412613794745,123,163150799999999,GPS1_Frame,1,42.337379455566406,-71.08456420898438,14.88700008392334,328272.5625,4689340.5,19,T
1697470413216597077,124,163151799999999,GPS1_Frame,5,42.337398529052734,-71.08454895019531,10.86400032043457,328274.03125,4689342.5,19,T
1697470413818116547,125,163152799999999,GPS1_Frame,1,42.33740997314453,-71.08454132080078,9.187999725341797,328274.65625,4689344.0,19,T
1697470414421059219,126,163153799999999,GPS1_Frame,5,42.33741760253906,-71.08455657958984,8.661999702453613,328273.59375,4689345.0,19,T
1697470415023378990,127,163154799999999,GPS1_Frame,5,42.33742904663086,-71.08456420898438,8.401000022888184,328272.90625,4689346.0,19,T
1697470415625145199,128,163155799999999,GPS1_Frame,5,42.337440490722656,-71.08456420898438,7.681000232696533,328272.53125,4689347.0,19,T
1697470416277714126,129,163156799999999,GPS1_Frame,5,42.33744812011719,-71.08457946777344,8.255999565124512,328271.46875,4689348.5,19,T
1697470416930117825,130,163157799999999,GPS1_Frame,1,42.33745193481445,-71.0845947265625,7.818999767303467,328270.625,4689349.0,19,T
1697470417532844421,131,163158799999999,GPS1_Frame,1,42.33746337890625,-71.08460235595703,8.300999641418457,328269.5,4689350.0,19,T
1697470418135439505,132,163159799999999,GPS1_Frame,1,42.33747482299805,-71.08460998535156,7.666999816894531,328269.0625,4689351.0,19,T
1697470418738167097,133,163200799999999,GPS1_Frame,1,42.337406158447266,-71.08486938476562,43.25199890136719,328247.4375,4689344.5,19,T
1697470419290801448,134,163201799999999,GPS1_Frame,1,42.337337493896484,-71.08516693115234,85.08200073242188,328223.1875,4689337.5,19,T
1697470419842735867,135,163202799999999,GPS1_Frame,5,42.337345123291016,-71.08515930175781,84.48999786376953,328223.5,4689338.0,19,T
1697470420445072873,136,163203799999999,GPS1_Frame,1,42.33732986450195,-71.08525085449219,96.73400115966797,328215.9375,4689336.5,19,T
1697470421047803598,137,163204799999999,GPS1_Frame,5,42.33732604980469,-71.0853042602539,103.70899963378906,328211.28125,4689336.5,19,T
1697470421649802216,138,163205799999999,GPS1_Frame,1,42.33733367919922,-71.0853271484375,105.44100189208984,328209.5625,4689337.0,19,T
1697470422252448081,139,163206799999999,GPS1_Frame,1,42.337337493896484,-71.0853500366211,107.58699798583984,328207.6875,4689337.5,19,T
1697470422854792501,140,163207799999999,GPS1_Frame,1,42.337337493896484,-71.08539581298828,112.7249984741211,328203.78125,4689337.5,19,T
1697470423457120558,141,163208799999999,GPS1_Frame,1,42.33734130859375,-71.0854263305664,116.05899810791016,328201.28125,4689338.0,19,T
1697470424057876158,142,163209799999999,GPS1_Frame,5,42.33734130859375,-71.08546447753906,119.83200073242188,328198.375,4689338.5,19,T
1697470424661278251,143,163210799999999,GPS1_Frame,5,42.33735275268555,-71.0854721069336,119.3949966430664,328198.09375,4689339.5,19,T
1697470425263638682,144,163211799999999,GPS1_Frame,5,42.33736038208008,-71.08548736572266,121.0790023803711,328196.46875,4689340.5,19,T
1697470425865675990,145,163212799999999,GPS1_Frame,5,42.33736801147461,-71.08551025390625,122.58699798583984,328194.9375,4689341.0,19,T
1697470426468332338,146,163213799999999,GPS1_Frame,5,42.337379455566406,-71.08551788330078,122.31800079345703,328194.21875,4689342.5,19,T
1697470427070799584,147,163214799999999,GPS1_Frame,1,42.33738708496094,-71.08552551269531,121.83100128173828,328193.75,4689343.5,19,T
1697470427622469629,148,163215799999999,GPS1_Frame,1,42.337398529052734,-71.08552551269531,121.08799743652344,328193.34375,4689345.0,19,T
1697470428224832760,149,163216799999999,GPS1_Frame,1,42.3374137878418,-71.08553314208984,120.14800262451172,328193.09375,4689346.0,19,T
1697470428827353429,150,163217799999999,GPS1_Frame,1,42.33763122558594,-71.0848388671875,18.804000854492188,328250.46875,4689369.0,19,T
1697470429429857296,151,163218799999999,GPS1_Frame,1,42.33763885498047,-71.08486938476562,21.715999603271484,328248.21875,4689370.0,19,T
1697470430032611552,152,163219799999999,GPS1_Frame,1,42.33771514892578,-71.08466339111328,-8.588000297546387,328265.125,4689378.0,19,T
1697470430635104588,153,163220799999999,GPS1_Frame,1,42.337799072265625,-71.0844497680664,-41.13800048828125,328283.5625,4689387.0,19,T
1697470431237350967,154,163221799999999,GPS1_Frame,1,42.337615966796875,-71.08496856689453,28.482999801635742,328239.8125,4689368.0,19,T
1697470432543344907,155,163224799999999,GPS1_Frame,1,42.33766174316406,-71.08493041992188,22.738000869750977,328243.53125,4689373.0,19,T
1697470435957953044,156,163233799999999,GPS1_Frame,1,42.337608337402344,-71.08512115478516,18.43400001525879,328227.59375,4689367.0,19,T
1697470436560804341,157,163234799999999,GPS1_Frame,1,42.33763122558594,-71.08512878417969,19.58300018310547,328226.6875,4689370.0,19,T
1697470438920337862,158,163240799999999,GPS1_Frame,5,42.337867736816406,-71.08488464355469,-21.257999420166016,328247.625,4689395.5,19,T
1697470439472926200,159,163241799999999,GPS1_Frame,5,42.33791732788086,-71.08492279052734,-8.291999816894531,328244.9375,4689401.0,19,T
1697470440025196829,160,163242799999999,GPS1_Frame,5,42.337928771972656,-71.08492279052734,-8.524999618530273,328244.8125,4689402.0,19,T
1697470440628079370,161,163243799999999,GPS1_Frame,5,42.337867736816406,-71.085205078125,33.70000076293945,328221.3125,4689396.0,19,T
1697470441230208868,162,163244799999999,GPS1_Frame,1,42.33788299560547,-71.08515930175781,25.259000778198242,328224.875,4689398.0,19,T
1697470441832991226,163,163245799999999,GPS1_Frame,5,42.337886810302734,-71.08517456054688,26.062000274658203,328223.875,4689398.5,19,T
1697470442485513584,164,163246799999999,GPS1_Frame,5,42.3379020690918,-71.08518981933594,29.038000106811523,328222.28125,4689400.0,19,T
1697470443088379154,165,163247799999999,GPS1_Frame,5,42.337913513183594,-71.085205078125,31.652000427246094,328221.53125,4689401.5,19,T
1697470443740931152,166,163248799999999,GPS1_Frame,5,42.33792495727539,-71.08518981933594,31.222000122070312,328222.65625,4689402.5,19,T
1697470444393778477,167,163249799999999,GPS1_Frame,5,42.33793640136719,-71.08517456054688,30.625,328223.84375,4689403.5,19,T
1697470444996083143,168,163250799999999,GPS1_Frame,5,42.337947845458984,-71.08515167236328,29.20599937438965,328225.5625,4689405.0,19,T
1697470445598425014,169,163251799999999,GPS1_Frame,5,42.33795928955078,-71.08513641357422,28.238000869750977,328227.0,4689406.0,19,T
1697470446201054704,170,163252799999999,GPS1_Frame,5,42.33796691894531,-71.08512115478516,27.73200035095215,328228.34375,4689407.0,19,T
1697470446803392916,171,163253799999999,GPS1_Frame,5,42.337974548339844,-71.08511352539062,27.770000457763672,328229.1875,4689407.5,19,T
1697470447406038397,172,163254799999999,GPS1_Frame,5,42.337982177734375,-71.08509826660156,26.78700065612793,328230.625,4689408.5,19,T
1697470448008897046,173,163255799999999,GPS1_Frame,5,42.33798599243164,-71.08507537841797,25.344999313354492,328232.4375,4689409.0,19,T
1697470448611457464,174,163256799999999,GPS1_Frame,5,42.33799743652344,-71.08505249023438,23.743999481201172,328234.34375,4689410.0,19,T
1697470449214148942,175,163257799999999,GPS1_Frame,5,42.33800506591797,-71.08503723144531,23.250999450683594,328235.625,4689411.0,19,T
1697470449816874602,176,163258799999999,GPS1_Frame,5,42.3380126953125,-71.08502197265625,22.84600067138672,328236.90625,4689412.0,19,T
1697470450469256929,177,163259799999999,GPS1_Frame,5,42.33802032470703,-71.08499908447266,21.523000717163086,328238.59375,4689412.5,19,T
1697470451072077034,178,163300799999999,GPS1_Frame,5,42.33802795410156,-71.0849838256836,21.257999420166016,328239.84375,4689413.5,19,T
1697470451673988149,179,163301799999999,GPS1_Frame,5,42.338035583496094,-71.08497619628906,21.902999877929688,328240.65625,4689414.0,19,T
1697470452275653269,180,163302799999999,GPS1_Frame,5,42.338043212890625,-71.0849609375,21.275999069213867,328242.03125,4689415.0,19,T
1697470452877565026,181,163303799999999,GPS1_Frame,5,42.33804702758789,-71.08496856689453,24.554000854492188,328241.5,4689416.0,19,T
1697470453479174295,182,163304799999999,GPS1_Frame,5,42.33805465698242,-71.08494567871094,23.216999053955078,328243.15625,4689416.5,19,T
1697470454081931676,183,163305799999999,GPS1_Frame,5,42.33806610107422,-71.08492279052734,22.39699935913086,328244.75,4689417.5,19,T
1697470454684745789,184,163306799999999,GPS1_Frame,5,42.33807373046875,-71.08490753173828,21.937999725341797,328246.0625,4689418.5,19,T
1697470455287151102,185,163307799999999,GPS1_Frame,5,42.33808135986328,-71.08489227294922,20.968000411987305,328247.625,4689419.0,19,T
1697470455889170787,186,163308799999999,GPS1_Frame,5,42.33808898925781,-71.0848617553711,18.56399917602539,328249.9375,4689420.0,19,T
1697470456491160902,187,163309799999999,GPS1_Frame,5,42.338096618652344,-71.08484649658203,18.349000930786133,328251.21875,4689421.0,19,T
1697470457143973420,188,163310799999999,GPS1_Frame,5,42.338104248046875,-71.0848388671875,18.736000061035156,328252.03125,4689422.0,19,T
1697470457746300406,189,163311799999999,GPS1_Frame,5,42.33811569213867,-71.08483123779297,18.95400047302246,328252.90625,4689423.0,19,T
1697470458349260960,190,163312799999999,GPS1_Frame,5,42.3381233215332,-71.0848159790039,18.538000106811523,328254.0625,4689423.5,19,T
1697470458951317036,191,163313799999999,GPS1_Frame,5,42.338130950927734,-71.08479309082031,16.679000854492188,328255.96875,4689424.5,19,T
1697470459553838903,192,163314799999999,GPS1_Frame,5,42.338138580322266,-71.08477783203125,15.928000450134277,328257.1875,4689425.5,19,T
1697470460206919479,193,163315799999999,GPS1_Frame,5,42.33815002441406,-71.08475494384766,13.986000061035156,328259.15625,4689426.5,19,T
1697470460860031022,194,163316799999999,GPS1_Frame,5,42.33815383911133,-71.08473205566406,12.793000221252441,328260.90625,4689427.0,19,T
1697470461512948428,195,163317799999999,GPS1_Frame,5,42.33816146850586,-71.084716796875,12.732999801635742,328262.09375,4689428.0,19,T
1697470462165933910,196,163318799999999,GPS1_Frame,5,42.338172912597656,-71.08470153808594,12.439000129699707,328263.53125,4689429.0,19,T
1697470462868707452,197,163319799999999,GPS1_Frame,5,42.33817672729492,-71.08467864990234,11.262999534606934,328265.46875,4689429.5,19,T
1697470463521554289,198,163320799999999,GPS1_Frame,5,42.33817672729492,-71.08466339111328,10.65999984741211,328266.96875,4689429.5,19,T
1697470464123402574,199,163321799999999,GPS1_Frame,5,42.338172912597656,-71.08464813232422,10.354999542236328,328268.0625,4689429.0,19,T
1697470464776335319,200,163322799999999,GPS1_Frame,5,42.33816909790039,-71.08464050292969,10.333999633789062,328268.84375,4689428.5,19,T
1697470465378876194,201,163323799999999,GPS1_Frame,5,42.33816146850586,-71.08462524414062,10.062000274658203,328269.5625,4689427.5,19,T
1697470465981386206,202,163324799999999,GPS1_Frame,5,42.338157653808594,-71.08462524414062,10.279000282287598,328269.71875,4689427.0,19,T
1697470466583394616,203,163325799999999,GPS1_Frame,5,42.338157653808594,-71.08462524414062,10.293000221252441,328269.75,4689427.0,19,T
1697470467186187899,204,163326799999999,GPS1_Frame,5,42.338157653808594,-71.08462524414062,10.33899974822998,328269.71875,4689427.5,19,T
