%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1698242936231048652,444,1698242936230708837,GPS1_Frame,42.341976165771484,-71.0843505859375,17.100000381469727,328302.71875,4689850.5,19,T
1698242937230985881,445,1698242937230678796,GPS1_Frame,42.34199142456055,-71.0843276977539,17.200000762939453,328304.53125,4689852.0,19,T
1698242938231953999,446,1698242938231484413,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.25,4689853.0,19,T
1698242939233258984,447,1698242939232908248,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242940233472968,448,1698242940233177185,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242941234249003,449,1698242941233820199,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242942233758252,450,1698242942233453512,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242943232283370,451,1698242943231941938,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242944232534926,452,1698242944232191085,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242945232354845,453,1698242945232099056,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242946232233531,454,1698242946231967687,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242947232898247,455,1698242947232362985,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242948232458239,456,1698242948232156515,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242949232831481,457,1698242949232463836,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242950232709688,458,1698242950232414484,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242951232058851,459,1698242951231733322,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242952232873423,460,1698242952232485294,GPS1_Frame,42.34199905395508,-71.08432006835938,17.0,328305.375,4689853.0,19,T
1698242953234066376,461,1698242953233758211,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242954232748415,462,1698242954232440233,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242955232288296,463,1698242955232005834,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242956233913719,464,1698242956233488559,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242957233502458,465,1698242957233112335,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242958233737906,466,1698242958233258008,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242959233948020,467,1698242959233595609,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242960233441373,468,1698242960233125448,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242961233803986,469,1698242961233340501,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242962233715870,470,1698242962233427286,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242963233503102,471,1698242963233029127,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242964234191035,472,1698242964233626604,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242965234621929,473,1698242965234364509,GPS1_Frame,42.34199905395508,-71.08432006835938,17.100000381469727,328305.375,4689853.0,19,T
1698242966234007859,474,1698242966233638763,GPS1_Frame,42.34199905395508,-71.08432006835938,17.200000762939453,328305.375,4689853.0,19,T
1698242967233421149,475,1698242967233121633,GPS1_Frame,42.34199905395508,-71.08432006835938,17.200000762939453,328305.375,4689853.0,19,T
1698242968233812425,476,1698242968233546018,GPS1_Frame,42.34199905395508,-71.08432006835938,17.200000762939453,328305.375,4689853.0,19,T
1698242969234075590,477,1698242969233768939,GPS1_Frame,42.34199905395508,-71.08432006835938,17.200000762939453,328305.375,4689853.0,19,T
1698242970233455650,478,1698242970233197927,GPS1_Frame,42.34199905395508,-71.08432006835938,17.299999237060547,328305.375,4689853.0,19,T
1698242971233607834,479,1698242971233247041,GPS1_Frame,42.342002868652344,-71.08432006835938,17.799999237060547,328305.40625,4689853.5,19,T
1698242972233089592,480,1698242972232616901,GPS1_Frame,42.34200668334961,-71.08432006835938,18.100000381469727,328305.6875,4689854.0,19,T
1698242973233395016,481,1698242973232632160,GPS1_Frame,42.34200668334961,-71.08431243896484,18.5,328305.8125,4689854.0,19,T
1698242974233227431,482,1698242974233000040,GPS1_Frame,42.34200668334961,-71.08431243896484,18.399999618530273,328305.8125,4689854.0,19,T
1698242975231113064,483,1698242975230756521,GPS1_Frame,42.34200668334961,-71.08431243896484,18.399999618530273,328305.8125,4689854.0,19,T
1698242976229747201,484,1698242976229469299,GPS1_Frame,42.34200668334961,-71.08431243896484,18.5,328305.8125,4689854.0,19,T
1698242977231071117,485,1698242977230716705,GPS1_Frame,42.34200668334961,-71.08431243896484,18.5,328305.8125,4689854.0,19,T
1698242978233352098,486,1698242978232733488,GPS1_Frame,42.34200668334961,-71.08431243896484,18.5,328305.8125,4689854.0,19,T
1698242979231769445,487,1698242979231188774,GPS1_Frame,42.34201431274414,-71.08431243896484,18.700000762939453,328306.25,4689854.5,19,T
1698242980232744753,488,1698242980232136011,GPS1_Frame,42.3420295715332,-71.08428955078125,19.399999618530273,328307.65625,4689856.5,19,T
1698242981232723875,489,1698242981232147693,GPS1_Frame,42.3420524597168,-71.08426666259766,20.100000381469727,328310.0625,4689859.0,19,T
1698242982231599754,490,1698242982230908870,GPS1_Frame,42.34207534790039,-71.08424377441406,20.399999618530273,328311.90625,4689861.5,19,T
1698242983232105286,491,1698242983231407403,GPS1_Frame,42.342098236083984,-71.084228515625,21.0,328313.34375,4689864.0,19,T
1698242984230960463,492,1698242984230287551,GPS1_Frame,42.34210968017578,-71.08421325683594,20.899999618530273,328314.34375,4689865.0,19,T
1698242985231616022,493,1698242985231017112,GPS1_Frame,42.342124938964844,-71.08419799804688,21.200000762939453,328315.46875,4689867.0,19,T
1698242986231685170,494,1698242986230985403,GPS1_Frame,42.34214401245117,-71.08419036865234,21.0,328316.625,4689869.0,19,T
1698242987230976363,495,1698242987230353832,GPS1_Frame,42.342166900634766,-71.08416748046875,20.799999237060547,328318.1875,4689871.0,19,T
1698242988229916696,496,1698242988229631185,GPS1_Frame,42.342185974121094,-71.08414459228516,20.700000762939453,328320.4375,4689873.5,19,T
1698242989231607294,497,1698242989230867385,GPS1_Frame,42.342220306396484,-71.0841293334961,20.700000762939453,328321.90625,4689877.5,19,T
1698242990232420779,498,1698242990231628894,GPS1_Frame,42.34225845336914,-71.08412170410156,21.100000381469727,328322.28125,4689881.5,19,T
1698242991231379599,499,1698242991230799913,GPS1_Frame,42.342308044433594,-71.08414459228516,20.799999237060547,328320.625,4689887.0,19,T
1698242992230913045,500,1698242992230353593,GPS1_Frame,42.342350006103516,-71.08419036865234,20.799999237060547,328317.03125,4689891.5,19,T
1698242993230189513,501,1698242993229550600,GPS1_Frame,42.34238815307617,-71.0842514038086,20.600000381469727,328312.21875,4689896.5,19,T
1698242994230903179,502,1698242994230118036,GPS1_Frame,42.342430114746094,-71.08431243896484,20.299999237060547,328307.375,4689901.0,19,T
1698242995231383524,503,1698242995230752706,GPS1_Frame,42.34246826171875,-71.08436584472656,20.200000762939453,328302.8125,4689905.0,19,T
1698242996230449774,504,1698242996229853868,GPS1_Frame,42.34249496459961,-71.08441162109375,20.0,328298.90625,4689908.5,19,T
1698242997230503146,505,1698242997229956150,GPS1_Frame,42.34251403808594,-71.0844497680664,20.200000762939453,328296.09375,4689910.5,19,T
1698242998231944077,506,1698242998231371164,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.71875,4689911.5,19,T
1698242999232506879,507,1698242999231695652,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243000233191426,508,1698243000232920169,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243001234081304,509,1698243001233539104,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243002233932484,510,1698243002233247280,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243003233093534,511,1698243003232456922,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243004233584735,512,1698243004232856035,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243005233408028,513,1698243005232722282,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243006233221208,514,1698243006232805013,GPS1_Frame,42.34252166748047,-71.08446502685547,20.200000762939453,328294.59375,4689911.5,19,T
1698243007234469679,515,1698243007233719587,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243008233621107,516,1698243008232975721,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243009233893823,517,1698243009233231782,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243010235284716,518,1698243010234559535,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243011233876645,519,1698243011233149528,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243012234115882,520,1698243012233465671,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243013235853244,521,1698243013235122680,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243014233582887,522,1698243014232902288,GPS1_Frame,42.34252166748047,-71.08447265625,20.200000762939453,328294.4375,4689911.5,19,T
1698243015236014730,523,1698243015235440731,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243016232739851,524,1698243016232480525,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243017234271881,525,1698243017233447313,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243018233800344,526,1698243018233190298,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243019234088625,527,1698243019233512401,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243020234570961,528,1698243020233941793,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243021236625870,529,1698243021235731601,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243022235008026,530,1698243022234164953,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243023233691253,531,1698243023232957839,GPS1_Frame,42.34252166748047,-71.08447265625,20.299999237060547,328294.3125,4689911.5,19,T
1698243024233572437,532,1698243024232892513,GPS1_Frame,42.3425178527832,-71.08448028564453,20.299999237060547,328293.75,4689911.0,19,T
1698243025234290363,533,1698243025234004497,GPS1_Frame,42.3425178527832,-71.08448791503906,20.399999618530273,328293.21875,4689911.0,19,T
1698243026234224454,534,1698243026233391523,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243027235377656,535,1698243027234777450,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243028235241442,536,1698243028234956741,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243029236722217,537,1698243029236328601,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243030236683856,538,1698243030236021995,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243031232007629,539,1698243031231774091,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243032236656145,540,1698243032236021995,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243033232125975,541,1698243033231399536,GPS1_Frame,42.34252166748047,-71.08448791503906,20.399999618530273,328293.0625,4689911.5,19,T
1698243034235517102,542,1698243034234980821,GPS1_Frame,42.3425178527832,-71.08448791503906,20.399999618530273,328292.65625,4689911.0,19,T
1698243035233738037,543,1698243035232994794,GPS1_Frame,42.34252166748047,-71.08450317382812,20.5,328291.84375,4689911.5,19,T
1698243036233766068,544,1698243036233111143,GPS1_Frame,42.342533111572266,-71.08452606201172,20.5,328289.8125,4689913.0,19,T
1698243037234478356,545,1698243037233971118,GPS1_Frame,42.34255599975586,-71.08456420898438,20.5,328286.84375,4689915.5,19,T
1698243038233455690,546,1698243038233193635,GPS1_Frame,42.34258270263672,-71.08460998535156,20.399999618530273,328283.21875,4689918.5,19,T
1698243039233058972,547,1698243039232397556,GPS1_Frame,42.34260940551758,-71.08465576171875,20.399999618530273,328279.3125,4689921.5,19,T
1698243040233815599,548,1698243040233128547,GPS1_Frame,42.3426399230957,-71.08470153808594,20.299999237060547,328275.40625,4689925.0,19,T
1698243041237472833,549,1698243041236890316,GPS1_Frame,42.34267044067383,-71.08475494384766,20.200000762939453,328271.5,4689928.5,19,T
1698243042235270154,550,1698243042234685659,GPS1_Frame,42.34270095825195,-71.08480072021484,20.100000381469727,328267.46875,4689932.0,19,T
1698243043232168008,551,1698243043231865406,GPS1_Frame,42.342735290527344,-71.08484649658203,19.600000381469727,328264.0,4689936.0,19,T
1698243044231641439,552,1698243044231147527,GPS1_Frame,42.3427734375,-71.08489227294922,19.100000381469727,328260.28125,4689940.5,19,T
1698243045236219176,553,1698243045235446214,GPS1_Frame,42.34281539916992,-71.08494567871094,18.700000762939453,328255.84375,4689945.0,19,T
1698243046236289812,554,1698243046235847711,GPS1_Frame,42.342857360839844,-71.08500671386719,18.399999618530273,328251.15625,4689949.5,19,T
1698243047230610666,555,1698243047230056524,GPS1_Frame,42.342899322509766,-71.08506774902344,18.100000381469727,328246.46875,4689954.5,19,T
1698243048232067136,556,1698243048231446981,GPS1_Frame,42.34294128417969,-71.08512115478516,17.799999237060547,328241.78125,4689959.0,19,T
1698243049231426017,557,1698243049230756759,GPS1_Frame,42.34297561645508,-71.0851821899414,17.5,328236.9375,4689963.5,19,T
1698243050230994236,558,1698243050230311393,GPS1_Frame,42.34300994873047,-71.08523559570312,17.100000381469727,328232.5,4689967.0,19,T
1698243051229780326,559,1698243051229428052,GPS1_Frame,42.343040466308594,-71.08528900146484,16.700000762939453,328228.1875,4689971.0,19,T
1698243052230562018,560,1698243052230219364,GPS1_Frame,42.34307098388672,-71.08534240722656,16.399999618530273,328224.125,4689974.0,19,T
1698243053230727824,561,1698243053230033159,GPS1_Frame,42.34309387207031,-71.08538818359375,16.299999237060547,328220.5,4689977.0,19,T
1698243054231048950,562,1698243054230412960,GPS1_Frame,42.343116760253906,-71.08541870117188,16.200000762939453,328217.6875,4689979.5,19,T
1698243055230300708,563,1698243055229726552,GPS1_Frame,42.343135833740234,-71.08544921875,16.200000762939453,328215.25,4689981.5,19,T
1698243056230250419,564,1698243056229629755,GPS1_Frame,42.343143463134766,-71.08546447753906,16.200000762939453,328214.1875,4689982.5,19,T
1698243057229109352,565,1698243057228337764,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243058228860247,566,1698243058228260278,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243059228255183,567,1698243059227638959,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243060230495603,568,1698243060229914665,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243061231270542,569,1698243061230364322,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243062230270221,570,1698243062229580402,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243063229187975,571,1698243063228468894,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243064229521491,572,1698243064229112863,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243065229365588,573,1698243065229128599,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243066235460302,574,1698243066234738826,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243067231525551,575,1698243067230971574,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243068229970891,576,1698243068229743003,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243069230352223,577,1698243069229707717,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243070230054948,578,1698243070229789257,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243071230504165,579,1698243071229845285,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243072231098278,580,1698243072230423688,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243073231587504,581,1698243073230967998,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243074230280398,582,1698243074229770421,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243075229654657,583,1698243075229053020,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243076230653332,584,1698243076230036497,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243077230657507,585,1698243077229956626,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243078230375447,586,1698243078229738712,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243079231284814,587,1698243079230641126,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243080230773645,588,1698243080230037450,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243081230619025,589,1698243081229877233,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243082230505175,590,1698243082229773044,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243083229631827,591,1698243083229086637,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243084230430887,592,1698243084230005025,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243085231086287,593,1698243085230406999,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243086230414605,594,1698243086229786157,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243087229911119,595,1698243087229295969,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243088230373713,596,1698243088229767084,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243089230283454,597,1698243089229534626,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243090229965042,598,1698243090229659557,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243091230602099,599,1698243091230026006,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243092230495818,600,1698243092229924678,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243093230548212,601,1698243093229672908,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243094230547858,602,1698243094229879617,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243095229447460,603,1698243095229194164,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243096229361392,604,1698243096228732585,GPS1_Frame,42.343143463134766,-71.08546447753906,16.100000381469727,328214.03125,4689982.5,19,T
1698243097230012053,605,1698243097229436635,GPS1_Frame,42.343143463134766,-71.0854721069336,16.100000381469727,328213.90625,4689982.5,19,T
1698243098229479934,606,1698243098229201078,GPS1_Frame,42.343143463134766,-71.0854721069336,16.100000381469727,328213.90625,4689982.5,19,T
1698243099228825762,607,1698243099228533744,GPS1_Frame,42.343143463134766,-71.0854721069336,16.100000381469727,328213.90625,4689982.5,19,T
1698243100229190719,608,1698243100228913307,GPS1_Frame,42.343143463134766,-71.0854721069336,16.100000381469727,328213.90625,4689982.5,19,T
1698243101229959586,609,1698243101229568719,GPS1_Frame,42.343143463134766,-71.0854721069336,16.100000381469727,328213.90625,4689982.5,19,T
1698243102229131020,610,1698243102228868961,GPS1_Frame,42.343143463134766,-71.0854721069336,16.100000381469727,328213.90625,4689982.5,19,T
1698243103230163146,611,1698243103229868888,GPS1_Frame,42.343143463134766,-71.0854721069336,16.100000381469727,328213.90625,4689982.5,19,T
1698243104230120052,612,1698243104229892492,GPS1_Frame,42.343143463134766,-71.0854721069336,16.100000381469727,328213.90625,4689982.5,19,T
1698243105229929668,613,1698243105229635953,GPS1_Frame,42.343143463134766,-71.0854721069336,16.100000381469727,328213.90625,4689982.5,19,T
1698243106231499006,614,1698243106231037378,GPS1_Frame,42.343143463134766,-71.0854721069336,16.100000381469727,328213.90625,4689982.5,19,T
1698243107230387031,615,1698243107230050325,GPS1_Frame,42.343143463134766,-71.0854721069336,16.100000381469727,328213.90625,4689982.5,19,T
1698243108230437827,616,1698243108230104207,GPS1_Frame,42.3431396484375,-71.0854721069336,16.100000381469727,328213.90625,4689982.0,19,T
1698243109233876874,617,1698243109233420848,GPS1_Frame,42.3431396484375,-71.0854721069336,16.100000381469727,328213.90625,4689982.0,19,T
1698243110232476502,618,1698243110231893301,GPS1_Frame,42.3431396484375,-71.0854721069336,16.299999237060547,328213.75,4689982.0,19,T
1698243111231393033,619,1698243111231009960,GPS1_Frame,42.34314727783203,-71.08547973632812,16.399999618530273,328212.9375,4689983.0,19,T
1698243112231894968,620,1698243112231289148,GPS1_Frame,42.343162536621094,-71.08550262451172,16.600000381469727,328210.9375,4689985.0,19,T
1698243113231198531,621,1698243113230877876,GPS1_Frame,42.34318542480469,-71.08553314208984,16.700000762939453,328208.375,4689987.5,19,T
1698243114231728200,622,1698243114231177806,GPS1_Frame,42.34320831298828,-71.0855712890625,16.899999618530273,328205.5625,4689990.0,19,T
1698243115231908884,623,1698243115231575012,GPS1_Frame,42.34323501586914,-71.08560180664062,17.0,328203.03125,4689993.0,19,T
1698243116232051113,624,1698243116231729984,GPS1_Frame,42.34325408935547,-71.08563232421875,17.100000381469727,328200.625,4689995.0,19,T
1698243117230908724,625,1698243117230626583,GPS1_Frame,42.3432731628418,-71.08566284179688,17.299999237060547,328198.46875,4689997.5,19,T
1698243118233047591,626,1698243118232732057,GPS1_Frame,42.34328842163086,-71.08568572998047,17.5,328196.59375,4689999.0,19,T
1698243119232814196,627,1698243119232375621,GPS1_Frame,42.343299865722656,-71.08570861816406,17.899999618530273,328194.4375,4690000.5,19,T
1698243120233387365,628,1698243120232843160,GPS1_Frame,42.34331130981445,-71.08573150634766,18.100000381469727,328192.8125,4690001.5,19,T
1698243121234280249,629,1698243121233569383,GPS1_Frame,42.343318939208984,-71.08574676513672,18.600000381469727,328191.3125,4690002.5,19,T
1698243122233363248,630,1698243122232752084,GPS1_Frame,42.34332275390625,-71.08576202392578,18.600000381469727,328190.09375,4690003.0,19,T
1698243123233336292,631,1698243123232659816,GPS1_Frame,42.343326568603516,-71.08577728271484,18.600000381469727,328188.875,4690003.5,19,T
1698243124231931045,632,1698243124231259584,GPS1_Frame,42.343326568603516,-71.08580017089844,18.600000381469727,328187.375,4690003.5,19,T
1698243125231202674,633,1698243125230672359,GPS1_Frame,42.34333038330078,-71.08580780029297,18.100000381469727,328186.53125,4690004.0,19,T
1698243126231476123,634,1698243126230899095,GPS1_Frame,42.34333419799805,-71.0858154296875,17.899999618530273,328185.875,4690004.5,19,T
1698243127231362182,635,1698243127230734109,GPS1_Frame,42.343326568603516,-71.08583068847656,18.0,328184.34375,4690004.0,19,T
1698243128231479320,636,1698243128230915784,GPS1_Frame,42.34331130981445,-71.08586120605469,17.399999618530273,328182.21875,4690002.0,19,T
1698243129230277497,637,1698243129229638099,GPS1_Frame,42.343284606933594,-71.08588409423828,16.600000381469727,328179.96875,4689999.0,19,T
1698243130231312511,638,1698243130230542659,GPS1_Frame,42.34325408935547,-71.08590698242188,16.5,328178.09375,4689996.0,19,T
1698243131229423577,639,1698243131229192256,GPS1_Frame,42.343223571777344,-71.08592987060547,16.399999618530273,328176.375,4689992.5,19,T
1698243132231505618,640,1698243132230818986,GPS1_Frame,42.34319305419922,-71.0859603881836,16.299999237060547,328173.8125,4689989.0,19,T
1698243133232399338,641,1698243133231809616,GPS1_Frame,42.34315872192383,-71.08599853515625,16.299999237060547,328170.5625,4689985.0,19,T
1698243134233254588,642,1698243134232533454,GPS1_Frame,42.343116760253906,-71.0860366821289,16.299999237060547,328166.75,4689981.0,19,T
1698243135231312252,643,1698243135230608463,GPS1_Frame,42.34307861328125,-71.08609008789062,16.299999237060547,328162.78125,4689976.5,19,T
1698243136232710008,644,1698243136232123851,GPS1_Frame,42.34303665161133,-71.08613586425781,16.299999237060547,328158.6875,4689972.0,19,T
1698243137231924446,645,1698243137231335878,GPS1_Frame,42.34300231933594,-71.086181640625,16.299999237060547,328154.75,4689968.0,19,T
1698243138232292991,646,1698243138231673955,GPS1_Frame,42.34296417236328,-71.08622741699219,16.299999237060547,328150.8125,4689964.0,19,T
1698243139231715099,647,1698243139231044769,GPS1_Frame,42.342926025390625,-71.08627319335938,16.100000381469727,328146.875,4689960.0,19,T
1698243140232206668,648,1698243140231478929,GPS1_Frame,42.34288787841797,-71.0863265991211,16.200000762939453,328142.5,4689956.0,19,T
1698243141232684065,649,1698243141231993436,GPS1_Frame,42.34284591674805,-71.08638000488281,16.200000762939453,328138.0,4689951.0,19,T
1698243142231899605,650,1698243142231293678,GPS1_Frame,42.34280014038086,-71.08643341064453,15.899999618530273,328133.34375,4689946.0,19,T
