Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter
1696271452.3225312,395,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271453.3210545,396,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271454.3163009,397,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271455.3159444,398,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271456.315161,399,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271457.3131537,400,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271458.313792,401,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271459.3118992,402,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271460.3112626,403,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271461.3105984,404,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271462.3084874,405,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271463.308045,406,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271464.3075395,407,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271465.305305,408,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271466.304257,409,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271467.3066707,410,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271468.3029203,411,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271469.3263466,412,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271470.3018029,413,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271471.3046205,414,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271472.3233182,415,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271473.30049,416,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271474.3213105,417,0,0,,42.33445333333334,71.10041,0.0,673040.7720004042,4689047.8279786445,42,T
1696271475.3004987,418,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271476.3050618,419,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271477.3234181,420,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271478.299875,421,0,0,,42.33445333333334,71.10041,0.0,673040.7720004042,4689047.8279786445,42,T
1696271479.3215978,422,0,0,,42.33445333333334,71.10041,0.0,673040.7720004042,4689047.8279786445,42,T
1696271480.2974994,423,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271481.320832,424,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271482.2958035,425,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271483.2955096,426,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271484.295759,427,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271485.2954676,428,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271486.2945423,429,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271487.3178933,430,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271488.293427,431,0,0,,42.334455,71.10041,0.0,673040.767429261,4689048.013049325,42,T
1696271489.2930996,432,0,0,,42.33445333333334,71.10041,0.0,673040.7720004042,4689047.8279786445,42,T
1696271490.2994173,433,0,0,,42.33445333333334,71.10040833333333,0.0,673040.6346874492,4689047.824587092,42,T
1696271491.2954426,434,0,0,,42.33445333333334,71.10040833333333,0.0,673040.6346874492,4689047.824587092,42,T
1696271492.2904403,435,0,0,,42.33445333333334,71.10040833333333,0.0,673040.6346874492,4689047.824587092,42,T
1696271493.2899053,436,0,0,,42.33445333333334,71.10040833333333,0.0,673040.6346874492,4689047.824587092,42,T
1696271494.3140597,437,0,0,,42.33445333333334,71.10040833333333,0.0,673040.6346874492,4689047.824587092,42,T
1696271495.2902324,438,0,0,,42.33445333333334,71.10040833333333,0.0,673040.6346874492,4689047.824587092,42,T
1696271496.293213,439,0,0,,42.33445333333334,71.10040833333333,0.0,673040.6346874492,4689047.824587092,42,T
1696271497.3139532,440,0,0,,42.33445333333334,71.10040833333333,0.0,673040.6346874492,4689047.824587092,42,T
1696271498.2887337,441,0,0,,42.33445333333334,71.10040833333333,0.0,673040.6346874492,4689047.824587092,42,T
1696271499.2890115,442,0,0,,42.33445333333334,71.10040833333333,0.0,673040.6346874492,4689047.824587092,42,T
1696271500.2883208,443,0,0,,42.33445333333334,71.10040833333333,0.0,673040.6346874492,4689047.824587092,42,T
1696271501.3118236,444,0,0,,42.33445333333334,71.10040833333333,0.0,673040.6346874492,4689047.824587092,42,T
