Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,quality,latitude,longitude,altitude,utm_easting,utm_northing,zone_number,zone_letter
1697468207.2887583,179,164014,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.873000144958496,328069.25,4689334.0,19,T
1697468207.361848,180,164015,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.868000030517578,328069.25,4689334.0,19,T
1697468207.4342916,181,164016,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.866000175476074,328069.28125,4689334.0,19,T
1697468207.506685,182,164017,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.867000102996826,328069.28125,4689334.0,19,T
1697468207.579504,183,164018,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.857999801635742,328069.3125,4689334.0,19,T
1697468207.652123,184,164019,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.86299991607666,328069.3125,4689334.0,19,T
1697468207.7240555,185,164020,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.854000091552734,328069.34375,4689334.0,19,T
1697468207.796941,186,164021,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.855000019073486,328069.34375,4689334.0,19,T
1697468207.8688562,187,164022,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.857999801635742,328069.34375,4689334.0,19,T
1697468207.9418547,188,164023,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.8460001945495605,328069.375,4689334.0,19,T
1697468208.0139022,189,164024,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.836999893188477,328069.375,4689334.0,19,T
1697468208.0865176,190,164025,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.823999881744385,328069.40625,4689334.0,19,T
1697468208.158891,191,164026,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.822999954223633,328069.40625,4689334.0,19,T
1697468208.2314334,192,164027,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.813000202178955,328069.40625,4689334.0,19,T
1697468208.3040104,193,164028,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.813000202178955,328069.40625,4689334.0,19,T
1697468208.3769996,194,164029,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.808000087738037,328069.4375,4689334.0,19,T
1697468208.449462,195,164030,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.802000045776367,328069.4375,4689334.0,19,T
1697468208.5219116,196,164031,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.801000118255615,328069.4375,4689334.0,19,T
1697468208.5942907,197,164032,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.800000190734863,328069.4375,4689334.0,19,T
1697468208.6671414,198,164033,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.796000003814697,328069.46875,4689334.0,19,T
1697468208.7401984,199,164034,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.795000076293945,328069.46875,4689334.0,19,T
1697468208.8130133,200,164035,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.789999961853027,328069.46875,4689334.0,19,T
1697468208.8856726,201,164036,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.791999816894531,328069.46875,4689334.0,19,T
1697468208.9586887,202,164037,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.790999889373779,328069.46875,4689334.0,19,T
1697468209.0312412,203,164038,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.788000106811523,328069.5,4689334.0,19,T
1697468209.1039083,204,164039,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.797999858856201,328069.5,4689334.0,19,T
1697468209.176592,205,164040,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.796000003814697,328069.5,4689334.0,19,T
1697468209.2495553,206,164041,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.797999858856201,328069.5,4689334.0,19,T
1697468209.3217573,207,164042,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.801000118255615,328069.53125,4689334.0,19,T
1697468209.3944278,208,164043,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.806000232696533,328069.53125,4689334.0,19,T
1697468209.4669147,209,164044,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.801000118255615,328069.53125,4689334.0,19,T
1697468209.5398812,210,164045,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.809999942779541,328069.53125,4689334.0,19,T
1697468209.612269,211,164046,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.814000129699707,328069.53125,4689334.0,19,T
1697468209.685064,212,164047,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.815999984741211,328069.53125,4689334.0,19,T
1697468209.7576842,213,164048,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.815999984741211,328069.53125,4689334.0,19,T
1697468209.8301787,214,164049,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.828000068664551,328069.53125,4689334.0,19,T
1697468209.9024396,215,164050,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.8379998207092285,328069.53125,4689334.0,19,T
1697468209.9751563,216,164051,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.8379998207092285,328069.53125,4689334.0,19,T
1697468210.0473127,217,164052,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.8460001945495605,328069.5625,4689334.0,19,T
1697468210.1198182,218,164053,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.854000091552734,328069.5625,4689334.0,19,T
1697468210.1925755,219,164054,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.860000133514404,328069.53125,4689334.0,19,T
1697468210.2653615,220,164055,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.868000030517578,328069.53125,4689334.0,19,T
1697468210.3380842,221,164056,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.870999813079834,328069.53125,4689334.0,19,T
1697468210.4105847,222,164057,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.870999813079834,328069.5,4689334.0,19,T
1697468210.4778745,223,164058,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.873000144958496,328069.5,4689334.0,19,T
1697468210.5458379,224,164059,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.877999782562256,328069.5,4689334.0,19,T
1697468210.6133502,225,164100,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.880000114440918,328069.46875,4689334.0,19,T
1697468210.6810265,226,164101,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.873000144958496,328069.46875,4689334.0,19,T
1697468210.7490587,227,164102,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.86899995803833,328069.4375,4689334.0,19,T
1697468210.816668,228,164103,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.875999927520752,328069.4375,4689334.0,19,T
1697468210.884256,229,164104,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.873000144958496,328069.4375,4689334.0,19,T
1697468210.952167,230,164105,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.875999927520752,328069.40625,4689334.0,19,T
1697468211.019697,231,164106,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.875999927520752,328069.40625,4689334.0,19,T
1697468211.0873184,232,164107,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.877999782562256,328069.40625,4689334.0,19,T
1697468211.154788,233,164108,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.88100004196167,328069.375,4689334.0,19,T
1697468211.2227948,234,164109,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.877999782562256,328069.375,4689334.0,19,T
1697468211.3030193,235,164110,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.877999782562256,328069.34375,4689334.0,19,T
1697468211.360746,236,164111,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.870999813079834,328069.34375,4689334.0,19,T
1697468211.423358,237,164112,799999999,GPS1_Frame,5,42.33727264404297,-71.08702850341797,5.877999782562256,328069.34375,4689334.0,19,T
